training_rmse,validation_rmse,inducing_time,training_time,validation_time,optimal_theta,gp_variance,noise_variance,reduced_loglikelihood,output_name,sparse_method,inducing_method,m
0.020163712432879958,0.020099059190583492,0.0,213.82185983657837,0.16162443161010742,[3.24032946e-01 7.34356611e-14 7.89590670e-02 1.82011095e-03],0.02339076010466327,0.00041775519984502607,158031.84222232923,CLAAC,VFE,RANDOM,500
0.02259640946048177,0.022191662287739253,368.39657855033875,213.80252742767334,0.16889429092407227,[8.98933493e-02 4.54582324e-14 2.21578965e-02 1.00331785e-03],0.01292185022907522,0.0005290527096716914,151888.6292842928,CLAAC,VFE,KMEANS,500
0.02020791264250874,0.019529887501265566,108.95116090774536,212.9219696521759,0.17444634437561035,[1.60554098e-01 6.90735302e-14 6.23838550e-02 3.79561408e-03],0.028395233908437612,0.0003965529066408893,157821.53883338394,CLAAC,VFE,NORM_KMEANS,500
0.015802408274387482,0.016005196376741828,0.0,219.83732438087463,0.16117358207702637,[1.01581048e+00 2.24445080e-13 3.35246454e-02 3.42485329e-03],0.008812089494082541,0.00028580372468952806,168338.4601309604,CMAAC,FITC,RANDOM,500
0.01719103244142223,0.016788170035467273,271.1885521411896,220.09037709236145,0.16730165481567383,[1.92025550e-01 4.57994623e-13 2.66186881e-02 1.67755072e-03],0.00816898661325614,0.0002380081990183522,165402.86684591149,CMAAC,FITC,KMEANS,500
0.014537847228037278,0.01491608301093076,94.09152221679688,220.06599259376526,0.16984868049621582,[1.00000000e+00 1.32994025e-12 3.65325868e-02 5.50610130e-03],0.010072557973317142,0.00020885832718918996,172656.58973885456,CMAAC,FITC,NORM_KMEANS,500
0.015579810294873464,0.015431259685238265,0.0,214.98248648643494,0.16912412643432617,[1.00000000e+00 4.25924199e-13 3.13761355e-02 2.04803941e-03],0.006234118306911198,0.00023974953766318726,168808.46566373482,CMAAC,VFE,RANDOM,500
0.01736263197065075,0.017301840616258758,305.576144695282,216.23761010169983,0.1750197410583496,[5.35048505e-01 3.94164068e-13 1.08272722e-02 1.38248357e-03],0.007467001968651486,0.00031369305071113324,163200.70568673557,CMAAC,VFE,KMEANS,500
0.014790103307705707,0.014910090976546851,95.15652680397034,215.04375290870667,0.17322945594787598,[1.00000000e+00 7.17701612e-13 2.96277897e-02 3.91169041e-03],0.008950158110446312,0.00022331031942433258,171285.75616751262,CMAAC,VFE,NORM_KMEANS,500
0.007530656980079468,0.007416018947167467,0.0,221.21920347213745,0.17544817924499512,[2.14456078e-01 1.24296375e-13 7.13619426e-02 3.25204622e-03],0.017793519811574895,3.8550466967153105e-05,208632.16544865072,CNAAC,FITC,RANDOM,500
0.008933428848871112,0.009080214843166831,322.033230304718,220.4427032470703,0.17066740989685059,[2.36313976e-01 1.42549233e-13 2.56772578e-02 2.52700135e-03],0.008572170468816889,4.277940505075565e-05,201593.73151650745,CNAAC,FITC,KMEANS,500
0.007106378506343306,0.007479714834200035,105.49728178977966,220.13812518119812,0.1703815460205078,[2.01380623e-01 8.95697429e-14 8.51500479e-02 5.58151052e-03],0.015672033764908257,3.923576217905307e-05,209731.23887216486,CNAAC,FITC,NORM_KMEANS,500
0.007770661660707327,0.007774256582247881,0.0,217.2266674041748,0.16908001899719238,[3.13364956e-02 1.04242413e-13 1.64487905e-02 2.33285267e-03],0.015038632821005265,6.995112397186428e-05,201549.99252777454,CNAAC,VFE,RANDOM,500
0.008857499469503679,0.008902159402009816,340.547860622406,214.37103486061096,0.17159104347229004,[4.61078136e-01 1.10859925e-13 9.62966912e-03 1.33480577e-03],0.0031394395530589467,8.456245394001021e-05,195922.41954373103,CNAAC,VFE,KMEANS,500
0.007141106444396459,0.006847380744707269,111.02427053451538,214.06425762176514,0.16524100303649902,[8.37926132e-02 5.94297519e-14 6.57873943e-02 5.17475077e-03],0.0038645470050036267,5.609421852936578e-05,205840.12772926316,CNAAC,VFE,NORM_KMEANS,500
