training_rmse,validation_rmse,inducing_time,training_time,validation_time,optimal_theta,gp_variance,noise_variance,reduced_loglikelihood,output_name,sparse_method,inducing_method,m
0.0029930197662140327,0.0029201672776505727,346.8386571407318,465.3286364078522,0.3591349124908447,[2.61195681e-01 1.84433819e-13 3.70456813e-03 8.73360952e-04],0.008068023461378691,9.682210485891086e-06,247045.67535226047,CYC,VFE,KMEANS,1000
0.002397587555073088,0.0024789137606838194,134.89842677116394,471.15060448646545,0.34633874893188477,[1.60820002e-01 1.86870871e-13 3.26557455e-02 5.17866677e-03],0.005536410188916706,5.718437713672556e-06,257154.25111882016,CYC,VFE,NORM_KMEANS,1000
0.014423954323689743,0.014715736040931222,0.0015134811401367188,471.3753411769867,0.3434436321258545,[1.00000000e+00 5.18404998e-14 5.12241679e-02 7.72367446e-03],0.1009186589654105,0.00021421339806187767,172703.8232742548,CZC,FITC,RANDOM,1000
0.015713243739693832,0.01548688874052722,318.87437748908997,472.5226857662201,0.34001994132995605,[1.00000000e+00 3.31261968e-13 2.54343588e-02 4.17234135e-04],0.23042239256579436,0.00016430510556632698,173002.8533514142,CZC,FITC,KMEANS,1000
0.013392108233751197,0.013771838251401025,127.22813415527344,474.97538471221924,0.33989667892456055,[1.00000000e+00 3.53581794e-13 8.63103851e-02 3.71093872e-03],0.3563451604430824,0.00018313715813855782,175619.99818217754,CZC,FITC,NORM_KMEANS,1000
0.014319661532504486,0.01471154745507926,0.0,463.6903691291809,0.3360309600830078,[3.43217062e-01 5.00168408e-13 3.40044029e-02 1.35119230e-03],0.10428188269726696,0.00021784933038779326,172884.18994221278,CZC,VFE,RANDOM,1000
0.01650562398671643,0.016191794798076427,295.76402974128723,471.2087802886963,0.35763096809387207,[5.94003298e-01 1.56915134e-13 1.45895383e-02 5.66052432e-04],0.05893926819398836,0.00034713318759070004,165025.62846582243,CZC,VFE,KMEANS,1000
0.013618946722048383,0.013982422602975273,125.19040298461914,461.7444634437561,0.3358340263366699,[1.02811174e+00 5.14983863e-13 6.25890501e-02 1.65766531e-03],0.08342604961509954,0.0002042599330404234,175077.48964756913,CZC,VFE,NORM_KMEANS,1000
0.01951514214835347,0.019264991713429564,0.0,471.9488949775696,0.3464381694793701,[7.31552799e-02 4.94796240e-13 9.27267955e-02 6.32999620e-03],0.02350804962385649,0.00035939247706272883,160018.63546292833,CLAAC,FITC,RANDOM,1000
0.02307963940703481,0.023395074869362324,312.08035039901733,472.608624458313,0.34616613388061523,[3.53119358e-01 7.33084314e-13 7.13766859e-02 7.31142432e-04],0.04008278061293164,0.0002165500357819881,162470.01694508689,CLAAC,FITC,KMEANS,1000
0.01921941764559789,0.01857369207805933,147.78141617774963,471.5213186740875,0.32824158668518066,[6.23514597e-02 6.10389827e-13 1.01965700e-01 7.15861849e-03],0.024636929895002622,0.00039230947464404594,160040.33542212378,CLAAC,FITC,NORM_KMEANS,1000
0.019885644955448274,0.019751002820499203,0.0,462.975869178772,0.34800219535827637,[2.21253107e-01 6.45046988e-14 7.05930182e-02 5.21520940e-03],0.023852473564009654,0.00039360756437930216,158788.2115760045,CLAAC,VFE,RANDOM,1000
0.02212185500565242,0.021691687465274105,321.9698898792267,464.62790632247925,0.32960939407348633,[3.09194337e-01 8.24529228e-14 1.86386449e-02 1.22890842e-03],0.025042900122033845,0.0005408040102145772,152842.98838443728,CLAAC,VFE,KMEANS,1000
0.019422842536226833,0.01890288248422849,153.6604986190796,464.74321150779724,0.326568603515625,[9.40636032e-02 4.12871289e-13 6.46306692e-02 6.76353205e-03],0.02336102937193703,0.0003832045047398019,159248.78768262826,CLAAC,VFE,NORM_KMEANS,1000
0.014225658530386234,0.014622139221079333,0.008091211318969727,473.3920304775238,0.33864784240722656,[1.00000000e+00 1.08536167e-12 4.26664801e-02 5.82254264e-03],0.00995643591594774,0.00021166915200185348,173250.1120497022,CMAAC,FITC,RANDOM,1000
0.01629268242453419,0.015703258033171283,329.8685269355774,476.5708463191986,0.35967445373535156,[2.97431419e-01 1.16769634e-12 2.93917513e-02 2.23710009e-03],0.006321051862099131,0.000231446746291962,168097.31202027237,CMAAC,FITC,KMEANS,1000
0.013315619287173055,0.01378519822838635,139.55793523788452,473.5204019546509,0.3431587219238281,[1.02143964e+00 2.22552696e-12 4.98096718e-02 1.06576132e-02],0.016143112114731722,0.000190382290745828,175911.64315520192,CMAAC,FITC,NORM_KMEANS,1000
0.014873173953766534,0.014818819043656908,0.0,464.2349760532379,0.342456579208374,[1.00000000e+00 4.76337916e-13 4.55148565e-02 8.88729187e-03],0.0031133648179214866,0.00023286431471859133,170632.02978126472,CMAAC,VFE,RANDOM,1000
0.016727837205249004,0.016726938194334396,362.38470792770386,465.76285910606384,0.34343409538269043,[1.66959709e-01 6.92758518e-13 1.34281923e-02 1.37437655e-03],0.010516703002802127,0.00029214002822924775,164528.4049374872,CMAAC,VFE,KMEANS,1000
0.013577091255815668,0.013774219161854952,155.41108202934265,462.22901582717896,0.33968400955200195,[1.03334797e+00 2.04979953e-12 3.76627246e-02 7.54099358e-03],0.010452211535976896,0.00019504746968375912,174844.44855022617,CMAAC,VFE,NORM_KMEANS,1000
0.006383095624893229,0.006350451874841789,0.0,476.63921070098877,0.33892250061035156,[1.79537917e-01 1.01164097e-13 9.71200632e-02 9.31241434e-03],0.02841881352668625,3.388184431695835e-05,211218.33962366357,CNAAC,FITC,RANDOM,1000
0.008145310490283376,0.008188459714640082,354.1081852912903,475.00227904319763,0.3300950527191162,[2.04986144e-01 1.76796713e-13 3.48711847e-02 2.52081055e-03],0.008885344873840628,3.7756300073373114e-05,204069.1670297142,CNAAC,FITC,KMEANS,1000
0.006204317753086442,0.00656674358997649,145.49008774757385,475.96161580085754,0.3483622074127197,[2.56724998e-01 4.00850928e-13 8.89451439e-02 7.81969128e-03],0.0266619561666274,3.267036092217467e-05,213870.93306688592,CNAAC,FITC,NORM_KMEANS,1000
0.0066497437101655805,0.006811526350238703,0.0,467.12300300598145,0.34583282470703125,[8.25113194e-02 8.39321122e-14 6.84660969e-02 6.89526752e-03],0.005592433656176224,4.3736397535912605e-05,208315.79267815454,CNAAC,VFE,RANDOM,1000
0.008221609057766886,0.008270616425256267,377.75215697288513,477.7281310558319,0.34838032722473145,[3.18931159e-01 1.34915304e-13 1.07174382e-02 2.32763553e-03],0.003391109302295192,7.137730835882726e-05,198414.63598349201,CNAAC,VFE,KMEANS,1000
0.0064858805322879935,0.006256285973607135,145.2450988292694,465.7906937599182,0.33533191680908203,[3.33892893e-01 5.64096611e-14 8.77151849e-02 1.02117961e-02],0.004213865257265033,4.6461323263360986e-05,210275.21540180687,CNAAC,VFE,NORM_KMEANS,1000
