training_rmse,validation_rmse,inducing_time,training_time,validation_time,optimal_theta,gp_variance,noise_variance,reduced_loglikelihood,output_name,sparse_method,inducing_method,m
0.039193972626118644,0.040062848906018064,0.0,3.953075408935547,0.01562643051147461,[8.79733295e-02 4.74566962e-15 1.10556270e-03 6.28101889e-04],0.029211907686532375,0.00016619470875769746,158400.2947476367,CXC,FITC,RANDOM,10
0.07250231993478864,0.07038700921107544,0.438356876373291,3.969249725341797,0.0,[7.86725987e-02 1.04433959e-14 4.14876542e-03 1.14902744e-03],0.027564915469991073,0.00014702007864314138,137778.09167713692,CXC,FITC,KMEANS,10
0.015211919478294703,0.015155480941396755,0.8485202789306641,3.9547171592712402,0.015610694885253906,[7.65792824e-02 1.79931069e-15 7.62638024e-03 2.26861220e-04],0.003093950815351843,0.00012534190251934705,175889.49345326214,CXC,FITC,NORM_KMEANS,10
0.02513976014276838,0.025595327132788306,0.0,3.7502248287200928,0.0020749568939208984,[7.82317229e-02 1.00567879e-14 3.97364439e-04 9.08868890e-04],0.0014578523312356987,0.0008034790965559819,146273.69951844358,CXC,VFE,RANDOM,10
0.06546425912972939,0.06489348038139836,0.34325265884399414,3.7860140800476074,0.015629291534423828,[1.50119928e-01 4.23323814e-14 2.07162576e-04 3.93577774e-04],0.0004014521834048126,0.005925042259700823,103100.89520894548,CXC,VFE,KMEANS,10
0.01872188332710547,0.0189309589149336,0.9707212448120117,3.797821283340454,0.0,[2.38187803e-01 5.13484185e-15 3.10313079e-03 1.82572608e-04],0.0003446715599487152,0.00035506822891379883,161679.05368353173,CXC,VFE,NORM_KMEANS,10
0.00984104628445333,0.009578840622206887,0.0,4.043464422225952,0.0,[1.51228962e-01 6.67632159e-15 8.53508050e-04 3.75731574e-04],0.013916217791240077,1.3535265998319986e-05,210756.21564690024,CYC,FITC,RANDOM,10
0.011603423785518523,0.011341680413130871,0.3750174045562744,4.0022499561309814,0.0,[9.24885063e-02 1.19618480e-14 8.78902878e-04 4.26958256e-04],0.005130276985740862,9.149279243273466e-06,214868.58008818817,CYC,FITC,KMEANS,10
0.008390751136378192,0.008588182402300061,0.7117280960083008,4.0741448402404785,0.0,[8.53673131e-02 1.19845489e-15 1.13771778e-03 3.45703473e-04],0.016541154114503392,7.964972843211733e-06,223827.70347962203,CYC,FITC,NORM_KMEANS,10
0.014930089022605194,0.01450807685806267,0.0,3.838165760040283,0.0,[1.61735479e-01 1.49923842e-14 2.01038887e-04 2.79385598e-04],0.000699372053698206,0.0002955896159043503,172306.73248281056,CYC,VFE,RANDOM,10
0.008923519051657348,0.008855265436609808,0.48975634574890137,3.878070831298828,0.0,[5.53648560e-01 5.44444377e-15 1.05018722e-03 2.01962614e-04],0.0009504258820626848,8.165522653949371e-05,192957.49279318214,CYC,VFE,KMEANS,10
0.008452054924170229,0.008497938664111741,0.9560341835021973,3.8820528984069824,0.01567840576171875,[1.63580691e-01 4.12692596e-15 1.41034398e-03 3.00089488e-04],0.00023505431278994857,6.504504781362646e-05,199547.4535193043,CYC,VFE,NORM_KMEANS,10
0.03802340421559662,0.037804236430887435,0.0,4.057397365570068,0.0,[7.32346092e-02 7.14037805e-15 1.49201591e-03 5.86661011e-04],0.010258651675867559,0.0011631011224506897,129806.16868488211,CZC,FITC,RANDOM,10
0.03695121361576068,0.03731910693171382,0.3762373924255371,4.0740063190460205,0.0,[3.72760517e-02 1.04221809e-14 1.54841842e-03 1.01434746e-04],0.017061651237155626,0.0010727246230633372,132422.9876983408,CZC,FITC,KMEANS,10
0.04322506212803466,0.04327120292336826,1.1818492412567139,4.105243921279907,0.0,[1.80985195e-01 4.73926515e-15 5.44236521e-03 1.18978204e-04],0.033309201678294265,0.0008336396410396172,131509.6018388886,CZC,FITC,NORM_KMEANS,10
0.036462303103096186,0.03605041892633728,0.0,3.9081342220306396,0.0,[4.64850923e-02 3.22417843e-15 1.41823291e-03 3.58878030e-04],0.016111919311139103,0.0015384742875559844,130461.00151689173,CZC,VFE,RANDOM,10
0.04103273308997068,0.040768848288096744,0.48551321029663086,3.9505438804626465,0.0,[5.06051167e-01 4.11722185e-14 1.90514142e-03 2.01114832e-04],0.014374832884537317,0.0035545301868770067,116257.59753416863,CZC,VFE,KMEANS,10
0.040057003976614824,0.03934394305701284,1.000178575515747,3.9653568267822266,0.0,[3.77221268e-02 7.64125915e-14 2.21957014e-03 5.63232981e-05],0.0017614635909406187,0.0018417907222438488,125660.29726946662,CZC,VFE,NORM_KMEANS,10
0.03858410451682613,0.03844589187934403,0.0,4.148672103881836,0.0,[7.15164408e-02 5.26624316e-15 4.77818313e-03 6.32969297e-04],0.006667696202582657,0.0009894546760991394,127486.76554660813,CLAAC,FITC,RANDOM,10
0.04855166197413718,0.04944698719772053,0.43079233169555664,4.169002056121826,0.015630483627319336,[1.10802297e-01 1.26415259e-14 2.84583024e-03 8.20734957e-04],0.026284866143636666,7.198321152121262e-05,147586.94399511517,CLAAC,FITC,KMEANS,10
0.05616139486877617,0.05786170460985769,0.8327393531799316,4.184514760971069,0.0,[1.02455449e-01 7.28928982e-15 3.36502883e-03 5.04099491e-03],0.02556622164395481,9.48295186650991e-05,142324.5992263296,CLAAC,FITC,NORM_KMEANS,10
0.047146557866143,0.04740922535179929,0.0,3.9846410751342773,0.006541013717651367,[1.28498484e-01 1.74729034e-14 2.81091593e-03 6.01552807e-04],0.0012911010741718958,0.0022962267624347635,118756.86057437128,CLAAC,VFE,RANDOM,10
0.05086128634295138,0.050363478771352325,0.5005514621734619,3.9992945194244385,0.0,[2.26155458e-01 9.74695383e-15 6.96964031e-04 3.70090379e-04],0.001966763720876325,0.0024985603046229,115905.63546987594,CLAAC,VFE,KMEANS,10
0.04007905984321622,0.0400324905767265,0.8485567569732666,4.016912221908569,0.0,[2.32390362e-01 1.57835441e-14 5.00158116e-03 7.93427099e-04],0.0011229385728990795,0.0017240064833420488,126594.13803462907,CLAAC,VFE,NORM_KMEANS,10
0.05505071844302494,0.057652527113690684,0.0,4.1826252937316895,0.0,[7.38135388e-02 1.03652835e-14 7.25575515e-03 3.61802462e-03],0.006358695082121613,0.0007839725300805509,125587.83460812284,CMAAC,FITC,RANDOM,10
0.07570343416619622,0.0741891655284316,0.3779923915863037,4.192151069641113,0.002542257308959961,[2.72746347e-01 6.60848143e-14 3.77583184e-03 4.98605830e-03],0.01510104602082966,0.00043968844592354807,116913.38122983754,CMAAC,FITC,KMEANS,10
0.04989619157194764,0.0510567921654833,0.8834569454193115,4.250371932983398,0.0,[7.27338565e-02 1.79390012e-14 9.74794617e-03 3.54521800e-03],0.010941650552836971,0.0003938494512228363,128053.50414170377,CMAAC,FITC,NORM_KMEANS,10
0.052017582866758214,0.04998094688085798,0.0,4.019405126571655,0.00603938102722168,[2.44051529e-01 3.81636490e-14 5.93137560e-03 8.22024731e-03],0.0003906397115638029,0.0027263978921357006,114089.7064025643,CMAAC,VFE,RANDOM,10
0.07314154313400742,0.06995399268748533,0.3625030517578125,4.052677392959595,0.0,[3.40455857e-01 2.22723072e-13 1.98567449e-03 7.16303132e-03],0.00018944039201590753,0.005360587235955109,99026.9213983981,CMAAC,VFE,KMEANS,10
0.040223642329474334,0.040797895810363284,0.93320631980896,4.010787010192871,0.0,[2.09336634e-01 2.94244922e-14 8.41051025e-03 7.69248230e-04],0.00021659653094077677,0.0013909825258103074,126039.56182158297,CMAAC,VFE,NORM_KMEANS,10
0.025448462206568746,0.025637285726990953,0.0,4.250642538070679,0.0,[1.93724473e-02 3.18002159e-15 1.67696668e-03 3.01035015e-03],0.0132792694199511,6.469401025261302e-05,170891.79478308558,CNAAC,FITC,RANDOM,10
0.0227811178230841,0.02228264016865639,0.4698474407196045,4.238568067550659,0.0,[1.01719037e-01 1.89560707e-14 8.03937406e-05 7.61397241e-04],0.03827045644335889,4.269485659409691e-05,179705.31490024913,CNAAC,FITC,KMEANS,10
0.01945041399527368,0.019522421055947342,0.7796459197998047,4.267791271209717,0.0,[8.71986470e-02 4.54014773e-15 1.00539102e-03 1.00074897e-03],0.03479660197872025,2.6034603578427488e-05,184770.57829198567,CNAAC,FITC,NORM_KMEANS,10
0.035490527231737706,0.03402244508620285,0.0,4.054260015487671,0.0,[3.38183565e-01 5.24598216e-14 1.49079591e-03 8.24881754e-04],0.0024434477544185568,0.00230846935575256,128136.64851747543,CNAAC,VFE,RANDOM,10
0.025884973287815655,0.025585042040877706,0.42209315299987793,4.0901007652282715,0.003371000289916992,[9.80572205e-02 4.99832786e-14 8.80562880e-04 7.76592539e-04],0.0008153930329452869,0.0006045258979630896,146438.89750692615,CNAAC,VFE,KMEANS,10
0.02031736930884687,0.020097425503748396,1.037163496017456,4.051549673080444,0.0,[1.90483211e-01 1.20639882e-14 9.04995476e-04 9.48081444e-04],0.0020061266651505427,0.000426636811445154,158305.4734991145,CNAAC,VFE,NORM_KMEANS,10
