training_rmse,validation_rmse,inducing_time,training_time,validation_time,optimal_theta,gp_variance,noise_variance,reduced_loglikelihood,output_name,sparse_method,inducing_method,m
0.00858375614973535,0.008737039792545113,0.0010001659393310547,17.869348287582397,0.01830434799194336,[2.20323003e-01 1.30392052e-14 1.06340320e-02 3.54108284e-04],0.0030166445942375443,6.152429006019361e-05,200867.00738231465,CXC,FITC,RANDOM,50
0.009292674023638776,0.009270624802620728,0.0,17.963719129562378,0.02027130126953125,[1.04422190e-01 6.75107137e-15 5.92349157e-03 7.39630910e-04],0.016465607449625073,6.843424870392128e-05,198578.22661786433,CXC,FITC,RANDOM,50
0.008402940927438752,0.008491830562238853,0.0,18.0031578540802,0.019754886627197266,[4.29350143e-01 1.13240342e-14 7.72646051e-03 1.47820676e-04],0.011915195191933152,6.523645837301317e-05,201283.82860776316,CXC,FITC,RANDOM,50
0.008312817775497063,0.00818626148812851,0.0,18.00619602203369,0.01622796058654785,[2.19275678e-01 1.58967147e-15 1.10760968e-02 4.36609934e-04],0.012482475919749242,5.654280222173839e-05,202179.67911782768,CXC,FITC,RANDOM,50
0.009963366949694732,0.010148224850180344,0.0,17.983091354370117,0.018887996673583984,[3.33021466e-01 1.11785300e-14 1.57247969e-02 3.28426504e-04],0.009982876797336927,4.096255185371181e-05,202664.04442244023,CXC,FITC,RANDOM,50
0.011463638602954877,0.011880928663769658,0.0,18.077505588531494,0.020346879959106445,[7.48461563e-01 5.61650473e-15 1.82925802e-02 6.18786681e-04],0.026090797754162537,1.4341672622893578e-05,205476.67872249288,CXC,FITC,RANDOM,50
0.008377115368309216,0.008499124427462298,0.0,18.115596294403076,0.020601272583007812,[9.77980550e-02 8.48089205e-15 7.98046754e-03 6.66483429e-04],0.0050187900171786235,7.374396778603278e-05,200186.24622796942,CXC,FITC,RANDOM,50
0.008689198328946827,0.008610722784224456,0.0040051937103271484,18.220810890197754,0.01629018783569336,[9.61165303e-02 5.25000656e-15 7.98739720e-03 1.15353572e-03],0.008939844939839785,5.9104478755834586e-05,200093.43415561877,CXC,FITC,RANDOM,50
0.009830759090349181,0.009901449390126616,0.0,18.201027154922485,0.017215728759765625,[8.40372243e-02 1.77495285e-14 7.66601281e-03 8.61427286e-04],0.01518680716623736,6.416649768904412e-05,198002.60641401634,CXC,FITC,RANDOM,50
0.008068784650241268,0.008000546128265753,0.0068035125732421875,18.25376057624817,0.01774907112121582,[2.42560422e-01 6.47649163e-15 1.34557045e-02 2.09577773e-04],0.0046232830766168975,5.351800302998116e-05,203366.59128433838,CXC,FITC,RANDOM,50
0.013680379654517424,0.014130730243640793,6.076915264129639,18.9608473777771,0.020646095275878906,[1.61870146e-01 2.38902817e-14 7.80624398e-03 2.03335352e-04],0.009760277877642798,5.463920214724985e-05,194885.41910820478,CXC,FITC,KMEANS,50
0.00990547666805929,0.009824845546812871,4.973881006240845,18.640727758407593,0.012514591217041016,[2.14052659e-01 2.64878369e-14 5.90264685e-03 1.49487642e-04],0.00264919371121938,8.646455877848986e-05,193285.1463414235,CXC,FITC,KMEANS,50
0.015108215469592796,0.015264040373513631,5.911417722702026,18.595682859420776,0.014868736267089844,[9.75091011e-02 7.66705329e-15 8.19810343e-03 1.00710151e-03],0.011837209226149555,4.817907603528499e-05,190640.31139718276,CXC,FITC,KMEANS,50
0.009183732119490183,0.00912870408708057,4.971357345581055,18.741385221481323,0.01729726791381836,[9.82103339e-02 1.21676665e-14 6.25430752e-03 8.53399377e-05],0.006694038185313443,6.561180000363005e-05,196533.66480375035,CXC,FITC,KMEANS,50
0.011885711962047274,0.012126690447553259,6.742978572845459,18.655746698379517,0.017650127410888672,[5.49450424e-01 6.96270897e-15 6.37467809e-03 1.21905881e-04],0.020897267152763698,5.2621691587434324e-05,195409.5552157336,CXC,FITC,KMEANS,50
0.009820879957900716,0.009799250986870189,7.880479574203491,18.820905447006226,0.012336254119873047,[1.26760101e-01 1.80365875e-14 8.00966250e-03 2.08904925e-04],0.0028875919186709424,5.5049014427857313e-05,195854.18491208693,CXC,FITC,KMEANS,50
0.009579768332778805,0.00974821052432114,7.035814046859741,18.801084280014038,0.014809131622314453,[1.01152695e-01 1.48463146e-14 7.78052491e-03 1.05160664e-04],0.003985797387232061,7.928494712210266e-05,194717.7056026603,CXC,FITC,KMEANS,50
0.009654150304873568,0.009714341981311134,6.5813987255096436,18.82223606109619,0.011506319046020508,[9.66673542e-02 1.12419956e-14 5.09474007e-03 1.47675911e-04],0.0017018774907170415,9.31498736081771e-05,193022.9017247809,CXC,FITC,KMEANS,50
0.014334014746888652,0.01469420447521548,6.951641321182251,18.801865577697754,0.019837379455566406,[1.74024417e-01 4.36665547e-15 8.83379124e-03 2.28242950e-04],0.01912137880732684,3.26407474004637e-05,194204.52647544048,CXC,FITC,KMEANS,50
0.01078281763826968,0.010911156424086977,6.6002585887908936,19.05944800376892,0.014756202697753906,[2.46278544e-02 1.77854489e-14 8.39739231e-03 2.32005660e-04],0.004855140745181948,5.715265399155422e-05,196178.51221187878,CXC,FITC,KMEANS,50
0.008770648293680851,0.00887314545133599,8.570447444915771,18.904274940490723,0.018377304077148438,[7.68979421e-02 8.09050255e-15 8.15965309e-03 6.96394907e-04],0.00414731126473641,6.866312435794693e-05,198890.91624428704,CXC,FITC,NORM_KMEANS,50
